Date,Open,High,Low,Close,Volume
2010-09-08,134.16817014509482,134.42330496537315,133.95343178141673,134.1413810549993,59363782
2010-09-09,135.01136453122743,135.6771096483435,134.19292153303962,134.7865967791612,98198872
2010-09-10,134.4453351932092,134.5770828174911,134.17462443132624,134.33560778579218,68104395
2010-09-13,133.6046787680625,133.69678930138005,133.43143913277825,133.53757920021897,52064035
2010-09-14,130.37484077470918,130.4005823352367,130.2980553923325,130.33906616949417,84928970
2010-09-15,131.83283019466992,132.1820330087789,131.74181419366363,131.91790171970973,122237778
2010-09-16,132.61390916516999,132.9372215702095,132.57378944442482,132.71916229473868,81592985
2010-09-17,132.6228051663583,132.6935486535598,132.47970609189855,132.56524311656304,99242312
2010-09-20,132.46232780453983,132.52312829546133,132.4435480690559,132.47538015961808,68248557
2010-09-21,133.38538116106483,134.4294656429796,133.25023566437707,133.7219276558181,122960284
2010-09-22,131.46423277997968,131.4848394919689,131.46111987720806,131.4706077231124,66895265
2010-09-23,130.61485613693142,131.28075998476328,130.31174955418734,130.6993537264177,136103432
2010-09-24,129.66697535232979,129.6745843377689,128.74812263621115,129.11870731683425,116406108
2010-09-27,131.86804314244588,131.96089805925564,131.8507158526381,131.89478873528512,83084100
2010-09-28,133.25795725212419,133.89183674820393,132.98818381062992,133.34964498565952,149650102
2010-09-29,130.7664642860096,130.8631549168262,129.64332780196546,130.13125864790976,78062021
2010-09-30,128.2756002058238,128.29350932484078,127.80541519435859,128.00065284655147,144872866
2010-10-01,127.83114369935016,128.2362867142127,127.71091612871466,127.92106436291387,133642483
2010-10-04,127.47764259438526,127.51126844910773,127.22999188415902,127.3425025101385,96796404
2010-10-05,125.47290142138984,125.66335507304477,125.44217562743498,125.53064740567889,99531470
2010-10-06,128.53775708511182,128.57234032042493,128.42731509665086,128.48532518616048,85378867
2010-10-07,128.88353130044464,129.34396710659817,128.87746293929368,129.06406460621548,92764749
2010-10-08,129.89069806514428,130.17035645542205,129.69905945259057,129.88757825372318,96598976
2010-10-11,128.66619249999843,130.18392182102033,128.16744737639723,128.97403715424647,64583355
2010-10-12,130.22397594962771,130.27957212016688,130.09174213422585,130.16687412860227,82290124
2010-10-13,129.56057191347412,129.9571806802015,129.55409999707916,129.7153322703281,137589079
2010-10-14,129.43045041077315,129.60098760079188,129.28228505221836,129.40976607164777,147890606
2010-10-15,129.86963151131206,129.8781861554489,129.84997823304673,129.86126140200759,55482220
2010-10-18,128.71554510842955,129.26910890246495,128.688424308049,128.92069814581538,123233251
2010-10-19,130.0156321060579,130.02210759396365,129.9589935647169,129.9842391764156,73953135
2010-10-20,130.12396141944444,130.87628699063742,129.69857484622244,130.16965970398843,115388348
2010-10-21,130.83653143350597,131.57619966167468,130.6900873438387,131.0445322709731,112147227
2010-10-22,130.4253486343151,130.49722099605322,130.40442684863226,130.44154450760064,137888768
2010-10-25,129.92682400338197,130.02889710565185,129.87449683689496,129.9362569443977,120231242
2010-10-26,128.83889416697258,130.6113025473447,128.40028292407544,129.28469077338315,132361375
2010-10-27,129.5393775351063,129.6635507466174,129.40983635946225,129.51132211432432,130115657
2010-10-28,129.86877998780736,130.25511701629398,129.20262333350536,129.6236208066208,114738797
2010-10-29,129.41188479751406,129.50920494385676,129.33743417405663,129.40614248197667,91029130
2010-11-01,128.85182644897253,128.9195415609623,128.80135846922795,128.8486317059217,83709621
2010-11-02,128.3423154906397,128.45910490361538,127.92411106100934,128.13810859805176,84674008
2010-11-03,128.07244834938945,128.82325497179312,127.74911394965099,128.17877035850785,85865955
2010-11-04,127.96748751281284,127.97509592188956,127.95492683258676,127.96299446830788,78855161
2010-11-05,128.4734103618144,128.66037580957587,126.91431477722514,127.61273919016543,81071190
2010-11-08,128.60263042653662,128.7422968720646,128.56288900727438,128.63465215319047,106809467
2010-11-09,128.87697689831748,129.26140624732653,128.25001427850276,128.65457106603228,77017322
2010-11-10,129.75182233407935,129.77454680101175,129.3377748538581,129.51248363271955,84863561
2010-11-11,129.28999532643272,129.42591769520433,129.1368470930803,129.2524753339299,120908583
2010-11-12,129.74098945431348,129.75161641305803,129.29162023756254,129.47561870776073,82809424
2010-11-15,129.4461444957095,129.95400815610424,129.21792474631397,129.51235811023008,60655780
2010-11-16,128.5697308264154,128.66985459770652,128.44005802243285,128.5319766525423,51689085
2010-11-17,129.4762903313684,129.56249088154092,129.43737473752796,129.48742119513315,126514894
2010-11-18,129.33668272972008,129.68350958955298,129.33538791724558,129.47463658616854,144831598
2010-11-19,130.38890777410134,130.39061163012246,129.75765486976726,130.01083757390936,118255338
2010-11-22,129.53387736620925,129.9128928645347,129.4141488422979,129.6136464511926,56059424
2010-11-23,130.1021836248428,130.12658010482733,129.21958082628444,129.5823805377016,106335062
2010-11-24,129.18020478721866,129.26918192558995,129.01273939959688,129.1153164099941,77087151
2010-11-25,130.42757523036838,130.51765162032132,129.58000434360903,129.95506325429395,82079791
2010-11-26,130.82554588777066,130.86049880248257,129.79477190245592,130.22106266246658,142141962
2010-11-29,130.704942751033,131.17483861256335,130.08754657796513,130.52246339180442,132439570
2010-11-30,132.02252576145378,132.02282124186814,131.06550726526086,131.44843285590377,123534819
2010-12-01,132.25546187750746,132.2571626101502,132.24985297857074,132.25277683120254,100089918
2010-12-02,132.93117915121618,133.38743404351067,132.42928864420665,132.81254680392826,107813980
2010-12-03,132.10341579101134,132.26794951537224,131.7911185573801,131.98185094057695,141590959
2010-12-06,131.53678816176662,131.84009489467584,131.4636570757312,131.61423220330906,116081391
2010-12-07,130.98754294837596,131.15552855252943,130.98566895170202,131.053612792033,107898997
2010-12-08,131.51965754117532,131.85577571418017,131.40352415949283,131.58442478136777,59706005
2010-12-09,131.77790943042137,131.99126722488015,131.6136622838178,131.76470426024275,149645233
2010-12-10,130.88811304058737,131.2116657622792,130.79252746841993,130.96018278596364,130864734
2010-12-13,131.03408409403494,131.5476426982258,130.4908596929324,130.91357289504975,86474322
2010-12-14,130.16463324378068,130.3172286299807,129.87111615235068,130.04956114340268,75010676
2010-12-15,130.322996858644,130.6393365076597,129.7202952639498,130.08791176143376,146781641
2010-12-16,129.16414251339182,129.17162652270932,129.1011792200304,129.12935814110196,145621397
2010-12-17,129.85440455731683,129.87377089786833,129.29877621158144,129.5287740860962,92026837
2010-12-20,130.30789617029083,130.4131537318349,129.4501824641961,129.83537097125162,73137460
2010-12-21,131.2033252412657,131.3781723283061,130.91783646751142,131.1019708118293,129782212
2010-12-22,131.49107872816683,132.3823113263094,131.26018544481664,131.70903579741375,112536441
2010-12-23,132.11616011243808,132.17879168202643,131.07122575018815,131.51425212292347,140008160
2010-12-24,132.09433122874665,132.1309643487054,132.08656807960568,132.10432658724557,104532449
2010-12-27,130.99978541389828,132.00152233149595,130.82102593442713,131.29322449325466,105184717
2010-12-28,130.61189811667143,131.83771428735798,130.04146417608413,130.75996422059367,64310309
2010-12-29,131.09414257404805,131.22397750689237,130.91948260482044,131.0412805656492,110311214
2010-12-30,129.83308143273632,129.9134043415237,129.66123477352667,129.76210260072548,86292716
2010-12-31,129.52235708641072,130.2571498483122,129.5124581398076,129.81033482320944,70546496
2011-01-03,129.4531199714379,129.57401440985512,129.02939022906978,129.24723990138392,128129275
2011-01-04,129.15229012541437,129.99184386741942,128.97417885356828,129.38124485910873,84579742
2011-01-05,128.73149936431304,129.09155890080558,128.57975821354688,128.78447848845036,71258807
2011-01-06,129.09877356407864,129.2660309670372,129.01930707281215,129.11799663050218,146056408
2011-01-07,129.13891471789393,129.7525929966332,128.8332991601392,129.2010166947368,146285731
2011-01-10,130.3314644500278,130.4561491114927,129.93583273267862,130.14395928420424,99455355
2011-01-11,130.21333051337032,130.2305241216062,130.21259647741306,130.2197675350903,79548363
2011-01-12,129.7670494918902,129.94290726901863,129.7240377269753,129.81158554379263,66181704
2011-01-13,129.6861510984656,129.79752357710035,129.68360860384578,129.7291745931476,112672165
2011-01-14,129.0391958168597,129.08225310655538,128.88803937546987,128.96572486790407,111080783
2011-01-17,129.681617554347,129.69258078236334,129.01906708842805,129.28847256600216,111886703
2011-01-18,129.88605640210028,130.09551588264327,129.4802780127176,129.72637316068787,126775342
2011-01-19,131.56849827744315,132.0496722264926,130.8756786983283,131.345276109594,97077824
2011-01-20,131.24820782475422,131.28844059781406,130.85081288179433,131.02586396820223,118331590
2011-01-21,130.86646805373454,131.19045043801913,130.75560161210132,130.92954114246845,115536046
2011-01-24,130.52704051311017,130.8432884423945,130.50452555041392,130.64003070720617,129561276
2011-01-25,130.8457531466957,130.84886844019692,130.84251108881617,130.84505402936847,124357694
2011-01-26,130.98934431628393,131.87791947487634,130.6765761359202,131.15711347150264,53594124
2011-01-27,131.24799056954663,131.81040328341555,130.78581979539487,131.19565319060314,111900297
2011-01-28,131.98890808582343,132.3250901796505,131.70676757262748,131.9540966154367,147540983
2011-01-31,131.49914503250866,132.64992665966133,130.9605030080378,131.6362724686872,105999461
2011-02-01,132.43014027626268,133.00441856377003,131.88643964767323,132.33363121411196,102976637
2011-02-02,132.74330722113558,132.92484442156365,132.63197074052528,132.74912021294062,110662740
2011-02-03,132.80763203017912,132.82880824132175,132.80493267441992,132.81448290118064,105999713
2011-02-04,133.5006432824116,133.7330326692645,131.98934015115472,132.68681715839864,90195592
2011-02-07,134.7580679756992,135.1971484003362,133.72730645522736,134.3152432332709,149395018
2011-02-08,133.86246843237078,133.86427130233025,133.86239074884054,133.86314297023642,57087316
2011-02-09,133.6777613632079,135.0799408558327,133.49414808732084,134.12846519472558,131425603
2011-02-10,133.5497415501011,134.05617736020577,133.4956417526197,133.71985599565411,65969837
2011-02-11,134.70851745881177,135.3647263389049,134.66533452763505,134.945091252143,70646512
2011-02-14,135.46218604160194,135.82956327713927,135.4391282050705,135.595302233898,110670404
2011-02-15,135.21798046152577,135.25575839559113,135.21093874103744,135.22886660285891,113793694
2011-02-16,136.07931440716908,136.22970057529858,135.24116719304922,135.63658054594896,142717389
2011-02-17,135.9999529581433,136.0483990227335,135.76635329723538,135.87917158743463,79432730
2011-02-18,135.8323572688684,135.95412932564733,135.3925887330503,135.61720497008912,52574054
2011-02-21,136.43531005295702,136.88176217886587,135.7230295932258,136.18652262748182,75504613
2011-02-22,136.93287880872612,136.94322758013834,136.90580070806172,136.92077145689237,104403519
2011-02-23,137.68887980332542,137.92411267789376,137.0246252057921,137.38442019463275,85736507
2011-02-24,137.71835476719122,137.78090309532573,137.21581184841781,137.44184834718098,75206143
2011-02-25,138.63701252906424,138.9493226351558,137.78249292148703,138.24922480695454,141411538
2011-02-28,138.81584872643353,138.875877232818,138.64810023969528,138.73921103694437,106173990
2011-03-01,139.10501429239255,139.1760357889144,138.81353108476992,138.9585329664277,117202151
2011-03-02,138.07918974067957,138.12756398529316,138.01852583789108,138.06214109685192,124965735
2011-03-03,140.82457641932677,141.16088237097028,140.7335402428361,140.90447709408977,90916728
2011-03-04,139.33751827758633,139.33880621308717,139.33739933677748,139.33796208730135,123545313
2011-03-07,140.1580550189227,140.3742734695956,140.00209676936825,140.1509674494592,122488579
2011-03-08,139.51341812888896,140.24428925032808,139.43964365721519,139.76150189446034,127892346
2011-03-09,142.7066463784666,142.85111647374939,142.67720194813404,142.74676775838017,73611128
2011-03-10,140.9209201100911,142.16027555396357,140.89065227621572,141.39850158731485,57261068
2011-03-11,140.19307048436522,141.1826371432249,139.76855375524275,140.3341871104356,94412439
2011-03-14,139.72297418364255,139.76614956523076,138.32707463651255,138.90270460799982,100957783
2011-03-15,139.5349973810817,139.8563456120661,139.33893390408494,139.5458985872774,96979123
2011-03-16,137.33230941569155,138.05336780856612,137.10349115261158,137.4834418149934,76177848
2011-03-17,136.85289910626005,136.99989161291072,136.7534874928615,136.85204914088118,77293693
2011-03-18,133.615644113687,133.69214740988375,133.5826476043136,133.62644752654165,142127056
2011-03-21,134.13132737727503,134.14830898989052,134.0962378284111,134.11706629300286,79155227
2011-03-22,133.55015969345922,133.6784903655421,133.32741238289458,133.4678435759536,128287922
2011-03-23,131.27494018900686,131.39626153085692,131.2715296568807,131.32142240647119,75759630
2011-03-24,133.33179626433798,134.38921593582302,132.22537354375962,133.09091050058498,60754484
2011-03-25,131.12979098324993,131.37536870552285,131.12056725014605,131.22248783229676,56321908
2011-03-28,132.64366381560117,132.75274221247153,132.4146579662728,132.5498916647523,74324612
2011-03-29,132.29794711987802,132.38108857622444,131.08588224869231,131.60396477970517,134129527
2011-03-30,134.8600019421537,134.98560031864986,133.62795793872775,134.1710148906966,95522025
2011-03-31,135.23915400119387,136.11912045649862,135.01125205173014,135.45439941363753,119503028
