Date,log_return,state,regime
2010-07-19,0.03998519702059962,2,Crash / Bear Regime
2010-07-20,0.024553008378845477,2,Crash / Bear Regime
2010-07-21,-0.033194213383855746,2,Crash / Bear Regime
2010-07-22,0.016260382174251412,2,Crash / Bear Regime
2010-07-23,-0.017225532561018903,2,Crash / Bear Regime
2010-07-26,0.018174207904894036,2,Crash / Bear Regime
2010-07-27,-0.008567852513116191,2,Crash / Bear Regime
2010-07-28,-0.03205680730506019,2,Crash / Bear Regime
2010-07-29,-0.10393596231378745,2,Crash / Bear Regime
2010-07-30,0.0065507996160058014,1,High Volatility Bull
2010-08-02,-0.0010889305618954081,1,High Volatility Bull
2010-08-03,-0.026491788188295454,1,High Volatility Bull
2010-08-04,0.04162737293042956,1,High Volatility Bull
2010-08-05,0.012793120929595551,1,High Volatility Bull
2010-08-06,0.01158516689852711,1,High Volatility Bull
2010-08-09,0.009380040246126122,1,High Volatility Bull
2010-08-10,-0.04237938373412826,1,High Volatility Bull
2010-08-11,-0.039740339120982376,1,High Volatility Bull
2010-08-12,0.008968849961106197,1,High Volatility Bull
2010-08-13,0.04687476799095241,1,High Volatility Bull
2010-08-16,-0.02589137665950992,1,High Volatility Bull
2010-08-17,0.013029551628919769,1,High Volatility Bull
2010-08-18,0.0053796018593933095,1,High Volatility Bull
2010-08-19,0.05834975554114653,1,High Volatility Bull
2010-08-20,0.009067828050383113,1,High Volatility Bull
2010-08-23,-0.015159206843753374,1,High Volatility Bull
2010-08-24,-0.010235977018208284,1,High Volatility Bull
2010-08-25,0.02036751776271935,1,High Volatility Bull
2010-08-26,-0.01217051740858549,1,High Volatility Bull
2010-08-27,0.03213159505139582,1,High Volatility Bull
2010-08-30,-0.04859266706084871,1,High Volatility Bull
2010-08-31,-0.0326859555361088,1,High Volatility Bull
2010-09-01,0.00747423363620016,1,High Volatility Bull
2010-09-02,0.017923706559409676,1,High Volatility Bull
2010-09-03,0.03390159701921445,1,High Volatility Bull
2010-09-07,0.00905004875704618,1,High Volatility Bull
2010-09-08,0.03249895033326108,1,High Volatility Bull
2010-09-09,-0.01365889688460194,1,High Volatility Bull
2010-09-10,-0.010864428144191054,1,High Volatility Bull
2010-09-13,0.055059918001933474,1,High Volatility Bull
2010-09-14,-0.009443008824567748,1,High Volatility Bull
2010-09-15,0.0018958351672459118,1,High Volatility Bull
2010-09-16,0.0009467562049259293,1,High Volatility Bull
2010-09-17,-0.0018939160282968738,1,High Volatility Bull
2010-09-20,0.015051410156917628,1,High Volatility Bull
2010-09-21,0.05273974030333078,1,High Volatility Bull
2010-09-22,0.008818405776564363,1,High Volatility Bull
2010-09-23,0.01999201084969555,1,High Volatility Bull
2010-09-24,0.053614703789162936,1,High Volatility Bull
2010-09-27,-0.021435761732408836,1,High Volatility Bull
2010-09-28,-0.002502936088133129,1,High Volatility Bull
2010-09-29,-0.007547274843929499,1,High Volatility Bull
2010-09-30,-0.016978345541009944,1,High Volatility Bull
2010-10-01,-0.02866050136128845,1,High Volatility Bull
2010-10-04,-0.00973872200776964,1,High Volatility Bull
2010-10-05,0.00709248573194569,1,High Volatility Bull
2010-10-06,-0.04887908123311583,1,High Volatility Bull
2010-10-07,-0.0074483078970518455,1,High Volatility Bull
2010-10-08,0.014842387515993543,1,High Volatility Bull
2010-10-11,-0.004614384615598935,1,High Volatility Bull
2010-10-12,0.01923987089759837,1,High Volatility Bull
2010-10-13,0.028624718546121867,1,High Volatility Bull
2010-10-14,-0.016000604271595976,1,High Volatility Bull
2010-10-15,0.011581336484819744,1,High Volatility Bull
2010-10-18,0.006180902163267179,1,High Volatility Bull
2010-10-19,-0.0061809021632673,1,High Volatility Bull
2010-10-20,0.0,1,High Volatility Bull
2010-10-21,-0.017873355335519626,1,High Volatility Bull
2010-10-22,0.0620554743466986,1,High Volatility Bull
2010-10-25,0.00927901205403208,0,Low Volatility Bull
2010-10-26,-0.003364352284385001,0,Low Volatility Bull
2010-10-27,0.014220437031740677,0,Low Volatility Bull
2010-10-28,0.000830047685690694,0,Low Volatility Bull
2010-10-29,-0.0024924294661287363,0,Low Volatility Bull
2010-11-01,0.0016623817804380149,0,Low Volatility Bull
2010-11-02,0.020551071875854317,0,Low Volatility Bull
2010-11-03,0.007296414009705245,0,Low Volatility Bull
2010-11-04,0.0016145008048616828,0,Low Volatility Bull
2010-11-05,0.016793729150623195,0,Low Volatility Bull
2010-11-08,0.003957371851290223,0,Low Volatility Bull
2010-11-09,-0.0055448608112502315,0,Low Volatility Bull
2010-11-10,0.011844219829204989,0,Low Volatility Bull
2010-11-11,-0.010256730869245072,0,Low Volatility Bull
2010-11-12,0.0502618631203325,1,High Volatility Bull
2010-11-15,-0.012139999765636515,1,High Volatility Bull
2010-11-16,-0.030222411460205174,1,High Volatility Bull
2010-11-17,0.01638684989884179,1,High Volatility Bull
2010-11-18,0.030489794582932248,1,High Volatility Bull
2010-11-19,0.03177258782035803,1,High Volatility Bull
2010-11-22,0.000727046648850851,1,High Volatility Bull
2010-11-23,-0.023530587513521307,1,High Volatility Bull
2010-11-24,0.02425720048932958,1,High Volatility Bull
2010-11-26,-0.012422792982181692,1,High Volatility Bull
2010-11-29,0.010969133357522606,1,High Volatility Bull
2010-11-30,-0.010234070683347833,1,High Volatility Bull
2010-12-01,0.043141060488971,1,High Volatility Bull
2010-12-02,0.011892671897332584,1,High Volatility Bull
2010-12-03,0.02811270762443327,1,High Volatility Bull
2010-12-06,-0.01911315062100847,1,High Volatility Bull
2010-12-07,0.03187799929421183,1,High Volatility Bull
2010-12-08,0.00864090591896338,1,High Volatility Bull
2010-12-09,-0.016683831267697263,1,High Volatility Bull
2010-12-10,0.006038228669349327,1,High Volatility Bull
2010-12-13,-0.025747157870184407,1,High Volatility Bull
2010-12-14,0.0013720827596798105,1,High Volatility Bull
2010-12-15,-0.02217665392521264,1,High Volatility Bull
2010-12-16,0.0014004516698159358,1,High Volatility Bull
2010-12-17,0.005582819598721759,1,High Volatility Bull
2010-12-20,-0.004184599368077544,1,High Volatility Bull
2010-12-21,0.03838732235799713,1,High Volatility Bull
2010-12-22,0.010702918652068846,1,High Volatility Bull
2010-12-23,-0.007346081942755501,1,High Volatility Bull
2010-12-27,0.005348061437543252,1,High Volatility Bull
2010-12-28,-0.004008492977907122,1,High Volatility Bull
2010-12-29,0.0,1,High Volatility Bull
2010-12-30,0.003341134851273055,1,High Volatility Bull
2010-12-31,0.02698433507350795,1,High Volatility Bull
2011-01-03,0.02690736988278082,1,High Volatility Bull
2011-01-04,-0.0031654809540069507,1,High Volatility Bull
2011-01-05,0.07392685292947795,2,Crash / Bear Regime
2011-01-06,0.12962204102403926,2,Crash / Bear Regime
2011-01-07,0.027552753243166455,2,Crash / Bear Regime
2011-01-10,0.03753493934822669,2,Crash / Bear Regime
2011-01-11,-0.015632376511846836,2,Crash / Bear Regime
2011-01-12,0.1394835214493426,2,Crash / Bear Regime
2011-01-13,0.0017113523539515698,2,Crash / Bear Regime
2011-01-14,0.00851453941444106,2,Crash / Bear Regime
2011-01-18,-0.02359152067603806,2,Crash / Bear Regime
2011-01-19,-0.027724411410874606,2,Crash / Bear Regime
2011-01-20,0.0008924560883562809,2,Crash / Bear Regime
2011-01-21,-0.009407060185098879,2,Crash / Bear Regime
2011-01-24,0.10702440876356342,2,Crash / Bear Regime
2011-01-25,-0.03121375365248399,2,Crash / Bear Regime
2011-01-26,0.02350102049207323,2,Crash / Bear Regime
2011-01-27,-0.002856394075743345,2,Crash / Bear Regime
2011-01-28,-0.029444206700342236,2,Crash / Bear Regime
2011-01-31,0.006711459875725452,2,Crash / Bear Regime
2011-02-01,0.02273274682461681,2,Crash / Bear Regime
2011-02-02,0.04436307130920476,2,Crash / Bear Regime
2011-02-03,-0.018942919031801193,2,Crash / Bear Regime
2011-02-04,0.022455099405825255,2,Crash / Bear Regime
2011-02-07,-0.04257672482382587,2,Crash / Bear Regime
2011-02-08,-0.03012387253974016,2,Crash / Bear Regime
2011-02-09,-0.02459821515781344,2,Crash / Bear Regime
2011-02-10,-0.02038645248823004,2,Crash / Bear Regime
2011-02-11,0.028085337682190625,2,Crash / Bear Regime
2011-02-14,-0.015457728720647731,2,Crash / Bear Regime
2011-02-15,-0.02453051311714005,2,Crash / Bear Regime
2011-02-16,0.03614598560418126,2,Crash / Bear Regime
2011-02-17,0.0938316879983754,2,Crash / Bear Regime
2011-02-18,-0.001948736343703131,2,Crash / Bear Regime
2011-02-22,-0.09918051314941548,2,Crash / Bear Regime
2011-02-23,-0.048553487721198815,2,Crash / Bear Regime
2011-02-24,0.024129738210024277,2,Crash / Bear Regime
2011-02-25,0.02053881868278203,2,Crash / Bear Regime
2011-02-28,-0.020097391626203293,2,Crash / Bear Regime
2011-03-01,-0.045595566363328496,2,Crash / Bear Regime
2011-03-02,-0.04245898550841252,2,Crash / Bear Regime
2011-03-03,0.005766526839331349,2,Crash / Bear Regime
2011-03-04,-0.005285003462454785,2,Crash / Bear Regime
2011-03-07,-0.01406751629902519,2,Crash / Bear Regime
2011-03-08,-0.045984861101884544,2,Crash / Bear Regime
2011-03-09,-0.021195138790601708,2,Crash / Bear Regime
2011-03-10,-0.0658628575535055,2,Crash / Bear Regime
2011-03-11,0.007228150655346039,1,High Volatility Bull
2011-03-14,0.008275842531013697,1,High Volatility Bull
2011-03-15,-0.0301192416745512,1,High Volatility Bull
2011-03-16,-0.007388514703042084,1,High Volatility Bull
2011-03-17,0.01864982753389263,1,High Volatility Bull
2011-03-18,-0.013529006815395,1,High Volatility Bull
2011-03-21,0.007914092511629745,1,High Volatility Bull
2011-03-22,-0.017608906147976465,1,High Volatility Bull
2011-03-23,0.020420486938723878,1,High Volatility Bull
2011-03-24,0.07671114050091143,1,High Volatility Bull
2011-03-25,-0.0316983286567257,1,High Volatility Bull
2011-03-28,0.03636757429363057,1,High Volatility Bull
2011-03-29,-0.007794141814199674,1,High Volatility Bull
2011-03-30,-0.038282196840162416,1,High Volatility Bull
2011-03-31,0.000541816619725871,1,High Volatility Bull
2011-04-01,-0.014184601746461637,1,High Volatility Bull
2011-04-04,-0.03636744548149277,1,High Volatility Bull
2011-04-05,0.001707661711650222,1,High Volatility Bull
2011-04-06,-0.0068491082420468665,1,High Volatility Bull
2011-04-07,0.03599923264426975,1,High Volatility Bull
2011-04-08,-0.030857786113873072,1,High Volatility Bull
2011-04-11,-0.013192368369906924,1,High Volatility Bull
2011-04-12,0.0028829791097735712,1,High Volatility Bull
2011-04-13,0.02220399159416001,1,High Volatility Bull
2011-04-14,0.04136234423336663,1,High Volatility Bull
2011-04-15,0.01074709049626473,1,High Volatility Bull
2011-04-18,-0.03369899092057173,1,High Volatility Bull
2011-04-19,-0.0038767467150789795,1,High Volatility Bull
2011-04-20,0.03006499624429895,1,High Volatility Bull
2011-04-21,-0.0026959368217445833,1,High Volatility Bull
2011-04-25,0.015537322838287366,1,High Volatility Bull
2011-04-26,0.025716234859907948,1,High Volatility Bull
2011-04-27,0.0,1,High Volatility Bull
2011-04-28,0.010822159400046185,1,High Volatility Bull
2011-04-29,0.024805106941758776,1,High Volatility Bull
2011-05-02,-0.013591948339927697,1,High Volatility Bull
2011-05-03,-0.048815785072437494,1,High Volatility Bull
2011-05-04,-0.0074785062590039956,1,High Volatility Bull
2011-05-05,0.0005364264338359045,1,High Volatility Bull
2011-05-06,0.03475819960956193,1,High Volatility Bull
2011-05-09,0.02201275809114224,1,High Volatility Bull
2011-05-10,0.0015180464538794669,1,High Volatility Bull
2011-05-11,0.004539575156668336,1,High Volatility Bull
2011-05-12,0.03121392430790756,1,High Volatility Bull
2011-05-13,-0.11571232995354414,2,Crash / Bear Regime
2011-05-16,-0.031147996976495933,2,Crash / Bear Regime
2011-05-17,-0.003962630738054727,1,High Volatility Bull
2011-05-18,0.02298927152935003,1,High Volatility Bull
2011-05-19,-0.01451725264782038,1,High Volatility Bull
2011-05-20,0.017285111657463225,1,High Volatility Bull
2011-05-23,-0.0011061091800827643,1,High Volatility Bull
2011-05-24,0.0038664718170742297,1,High Volatility Bull
2011-05-25,0.012055003592676843,1,High Volatility Bull
2011-05-26,0.024745788071804827,1,High Volatility Bull
2011-05-27,0.035494226200428775,1,High Volatility Bull
2011-05-31,0.027315604171793267,1,High Volatility Bull
2011-06-01,-0.045949720968142836,1,High Volatility Bull
2011-06-02,-0.004713533163199265,1,High Volatility Bull
2011-06-03,-0.03146072945748481,1,High Volatility Bull
2011-06-06,-0.02135311026495082,1,High Volatility Bull
2011-06-07,-0.0005536578980335312,1,High Volatility Bull
2011-06-08,-0.027506489275670162,1,High Volatility Bull
2011-06-09,-0.011448179049433094,1,High Volatility Bull
2011-06-10,-0.01449744444625269,1,High Volatility Bull
2011-06-13,-0.007033863125629702,1,High Volatility Bull
2011-06-14,0.00820154311111584,1,High Volatility Bull
2011-06-15,-0.021823411836972922,1,High Volatility Bull
2011-06-16,-0.03519776662278056,1,High Volatility Bull
2011-06-17,-0.02375098255579783,1,High Volatility Bull
2011-06-20,-0.012090562424346765,1,High Volatility Bull
2011-06-21,0.021533344423931716,1,High Volatility Bull
2011-06-22,-0.013880589277453705,1,High Volatility Bull
2011-06-23,0.02942334256400059,1,High Volatility Bull
2011-06-24,-0.029423342564000605,1,High Volatility Bull
2011-06-27,-0.02118812210216694,1,High Volatility Bull
2011-06-28,0.0058231752785607395,1,High Volatility Bull
2011-06-29,0.015364946823606214,1,High Volatility Bull
2011-06-30,0.01262709452172342,1,High Volatility Bull
2011-07-01,0.01308792745275777,1,High Volatility Bull
2011-07-05,-0.01685958841830649,1,High Volatility Bull
2011-07-06,-0.013312025867250565,1,High Volatility Bull
2011-07-07,0.0038214465406520666,1,High Volatility Bull
2011-07-08,-0.01925622876562326,1,High Volatility Bull
2011-07-11,-0.035623546287510945,1,High Volatility Bull
2011-07-12,-0.013523038985468926,1,High Volatility Bull
2011-07-13,-0.0020444902486598513,1,High Volatility Bull
2011-07-14,-0.040366748470758135,1,High Volatility Bull
2011-07-15,0.0014189667891702886,1,High Volatility Bull
2011-07-18,-0.02150612493647935,1,High Volatility Bull
2011-07-19,0.02998083061979639,1,High Volatility Bull
2011-07-20,-0.012738495268524563,1,High Volatility Bull
2011-07-21,0.04593642380625743,1,High Volatility Bull
2011-07-22,0.020203155424494225,1,High Volatility Bull
2011-07-25,-0.016129615480005605,1,High Volatility Bull
2011-07-26,-0.024692841907009617,1,High Volatility Bull
2011-07-27,-0.038221015575813526,1,High Volatility Bull
2011-07-28,-0.00216686805198216,1,High Volatility Bull
2011-07-29,0.0,1,High Volatility Bull
2011-08-01,0.05212401977503019,1,High Volatility Bull
2011-08-02,-0.010348137646658012,1,High Volatility Bull
2011-08-03,0.026686566280378316,1,High Volatility Bull
2011-08-04,-0.1000482155286333,2,Crash / Bear Regime
2011-08-05,-0.03415884866809553,2,Crash / Bear Regime
2011-08-08,-0.08203970809136042,2,Crash / Bear Regime
2011-08-09,0.0804943329851467,2,Crash / Bear Regime
2011-08-10,-0.04670426552371737,2,Crash / Bear Regime
2011-08-11,0.08315451911788113,2,Crash / Bear Regime
2011-08-12,-0.04032462689619755,2,Crash / Bear Regime
2011-08-15,0.03733755190244454,2,Crash / Bear Regime
2011-08-16,-0.02883389878404132,2,Crash / Bear Regime
2011-08-17,-0.013953341836832922,2,Crash / Bear Regime
2011-08-18,-0.07033191857570471,2,Crash / Bear Regime
2011-08-19,-0.017744831224690918,2,Crash / Bear Regime
2011-08-22,0.017744831224690897,2,Crash / Bear Regime
2011-08-23,0.1025927791808352,2,Crash / Bear Regime
2011-08-24,-0.014465290178764379,2,Crash / Bear Regime
2011-08-25,-0.04389404636864496,2,Crash / Bear Regime
2011-08-26,0.04159066130668199,2,Crash / Bear Regime
2011-08-29,0.026546890263910407,2,Crash / Bear Regime
2011-08-30,0.023669262008865006,2,Crash / Bear Regime
2011-08-31,-0.027418604145963175,2,Crash / Bear Regime
2011-09-01,-0.0022568028439796627,2,Crash / Bear Regime
2011-09-02,-0.027482603811864,2,Crash / Bear Regime
2011-09-06,0.019923983780342498,2,Crash / Bear Regime
2011-09-07,0.07805640980179886,2,Crash / Bear Regime
2011-09-08,-0.004924186793743962,2,Crash / Bear Regime
2011-09-09,-0.021384138293295343,2,Crash / Bear Regime
2011-09-12,0.02349730371381146,2,Crash / Bear Regime
2011-09-13,0.022269622482945933,2,Crash / Bear Regime
2011-09-14,0.05032967684886992,2,Crash / Bear Regime
2011-09-15,0.014294890823489713,2,Crash / Bear Regime
2011-09-16,-0.0025840328101923763,2,Crash / Bear Regime
2011-09-19,-0.020915705494203633,2,Crash / Bear Regime
2011-09-20,-0.026097409246007466,2,Crash / Bear Regime
2011-09-21,-0.019165395573531186,2,Crash / Bear Regime
2011-09-22,-0.06864718416602411,2,Crash / Bear Regime
2011-09-23,0.020513567713681326,2,Crash / Bear Regime
2011-09-26,0.002173146275534769,2,Crash / Bear Regime
2011-09-27,0.0014459254861637818,2,Crash / Bear Regime
2011-09-28,-0.0308171091016029,2,Crash / Bear Regime
2011-09-29,-0.02489729565777089,2,Crash / Bear Regime
2011-09-30,-0.045320409826491735,2,Crash / Bear Regime
2011-10-03,-0.05758152068637056,2,Crash / Bear Regime
2011-10-04,0.08828049111889193,2,Crash / Bear Regime
2011-10-05,0.035038118396645675,2,Crash / Bear Regime
2011-10-06,0.0389038407773981,2,Crash / Bear Regime
2011-10-07,0.01854533286519628,2,Crash / Bear Regime
2011-10-10,0.04356060857876489,2,Crash / Bear Regime
2011-10-11,-0.01088450240654665,2,Crash / Bear Regime
2011-10-12,-0.0006843536828282893,2,Crash / Bear Regime
2011-10-13,0.05654985462910013,2,Crash / Bear Regime
2011-10-14,0.01667795317640913,2,Crash / Bear Regime
2011-10-17,-0.050891908614248034,2,Crash / Bear Regime
2011-10-18,0.03550676444767673,2,Crash / Bear Regime
2011-10-19,-0.02022886508669066,2,Crash / Bear Regime
2011-10-20,-0.05139753336140475,2,Crash / Bear Regime
2011-10-21,0.0048458719435121,2,Crash / Bear Regime
2011-10-24,0.03661468328089296,2,Crash / Bear Regime
2011-10-25,-0.03868867515408402,2,Crash / Bear Regime
2011-10-26,0.01169620842166481,2,Crash / Bear Regime
2011-10-27,0.04218917397627119,2,Crash / Bear Regime
2011-10-28,0.02269125387917278,2,Crash / Bear Regime
2011-10-31,-0.052643940981606456,2,Crash / Bear Regime
2011-11-01,-0.05129302124755928,2,Crash / Bear Regime
2011-11-02,-0.017216945170556493,2,Crash / Bear Regime
2011-11-03,0.058323646171220156,2,Crash / Bear Regime
2011-11-04,0.011537269894511783,1,High Volatility Bull
2011-11-07,-0.005413017251119805,1,High Volatility Bull
2011-11-08,0.02280462668607226,1,High Volatility Bull
2011-11-09,-0.05171244121994037,1,High Volatility Bull
2011-11-10,0.01042038589606397,1,High Volatility Bull
2011-11-11,0.03463858116359846,1,High Volatility Bull
2011-11-14,-0.019549051025084443,1,High Volatility Bull
2011-11-15,0.01285101146617149,1,High Volatility Bull
2011-11-16,-0.020367315065472846,1,High Volatility Bull
2011-11-17,-0.03631675154546425,1,High Volatility Bull
2011-11-18,-0.009288841758788097,1,High Volatility Bull
2011-11-21,0.049029706707605786,1,High Volatility Bull
2011-11-22,0.030294715381310424,1,High Volatility Bull
2011-11-23,-0.04336730157250421,1,High Volatility Bull
2011-11-25,-0.028091285128313725,1,High Volatility Bull
2011-11-28,0.054741373285513456,1,High Volatility Bull
2011-11-29,0.005379905038493863,1,High Volatility Bull
2011-11-30,0.047159938232819366,1,High Volatility Bull
2011-12-01,0.012082709503579574,1,High Volatility Bull
2011-12-02,-0.0063409311933136465,1,High Volatility Bull
2011-12-05,-0.015385144166571423,1,High Volatility Bull
2011-12-06,-0.014313664082543635,1,High Volatility Bull
2011-12-07,-0.005915201004146979,1,High Volatility Bull
2011-12-08,-0.0321529240983753,1,High Volatility Bull
2011-12-09,0.014194353077157275,1,High Volatility Bull
2011-12-12,-0.025145907764096073,1,High Volatility Bull
2011-12-13,-0.027914929608130103,1,High Volatility Bull
2011-12-14,-0.03970208501374293,1,High Volatility Bull
2011-12-15,-0.008876457983621657,1,High Volatility Bull
2011-12-16,0.0037083129878953615,1,High Volatility Bull
