Date,log_return,state,regime
2010-03-02,0.014896402026706185,0,Low Volatility Bull
2010-03-03,0.009515284870203651,1,High Volatility Bull
2010-03-04,-0.016049156721066184,0,Low Volatility Bull
2010-03-05,0.0045248739385278436,1,High Volatility Bull
2010-03-08,0.009008358855350214,0,Low Volatility Bull
2010-03-09,0.009132576926077787,1,High Volatility Bull
2010-03-10,-0.00924541444055603,0,Low Volatility Bull
2010-03-11,0.008872705857939674,1,High Volatility Bull
2010-03-12,-0.0036218695301225333,0,Low Volatility Bull
2010-03-15,0.010419539988011825,1,High Volatility Bull
2010-03-16,0.011447548818402029,0,Low Volatility Bull
2010-03-17,0.002175345424773579,1,High Volatility Bull
2010-03-18,0.017843595928607386,0,Low Volatility Bull
2010-03-19,-0.0054857436421946685,1,High Volatility Bull
2010-03-22,-0.005407103493239507,0,Low Volatility Bull
2010-03-23,0.006542882674555096,1,High Volatility Bull
2010-03-25,0.013758092699656546,0,Low Volatility Bull
2010-03-26,-0.013992451744597265,1,High Volatility Bull
2010-03-29,-0.021197239831632186,0,Low Volatility Bull
2010-03-30,-0.027068658308865064,1,High Volatility Bull
2010-03-31,-0.010703550401735467,0,Low Volatility Bull
2010-04-01,0.020619750551421394,1,High Volatility Bull
2010-04-05,0.0028047105905931197,0,Low Volatility Bull
2010-04-06,-0.010020409650380776,1,High Volatility Bull
2010-04-07,-0.002832996267208719,0,Low Volatility Bull
2010-04-08,0.007536733533290592,1,High Volatility Bull
2010-04-09,0.004662742244419027,0,Low Volatility Bull
2010-04-12,0.0025751048729852843,1,High Volatility Bull
2010-04-13,0.03616118730413328,0,Low Volatility Bull
2010-04-15,0.007056689994212674,1,High Volatility Bull
2010-04-16,-0.004651087747628284,0,Low Volatility Bull
2010-04-19,-0.013248081443001734,1,High Volatility Bull
2010-04-20,-0.008979529082635662,0,Low Volatility Bull
2010-04-21,-0.00545989985085044,1,High Volatility Bull
2010-04-22,0.0021912878042537596,0,Low Volatility Bull
2010-04-23,0.003140091839642211,1,High Volatility Bull
2010-04-26,0.004391100512792561,0,Low Volatility Bull
2010-04-27,-0.0005476166161886859,1,High Volatility Bull
2010-04-28,-0.013960309272605427,0,Low Volatility Bull
2010-04-29,0.0035681057175506927,1,High Volatility Bull
2010-04-30,0.010647438244468083,0,Low Volatility Bull
2010-05-03,-0.01592095070643997,1,High Volatility Bull
2010-05-04,-0.010725728804864876,0,Low Volatility Bull
2010-05-05,0.010020097662384687,1,High Volatility Bull
2010-05-06,-0.01302562524932681,0,Low Volatility Bull
2010-05-07,-0.01565901042803632,1,High Volatility Bull
2010-05-10,0.022239995663540287,0,Low Volatility Bull
2010-05-11,-0.005603101141570434,1,High Volatility Bull
2010-05-12,0.007842976698157724,0,Low Volatility Bull
2010-05-13,0.009076114155650327,1,High Volatility Bull
2010-05-14,-0.020250791864645134,0,Low Volatility Bull
2010-05-17,-0.013496378965563447,1,High Volatility Bull
2010-05-18,0.004899510489016561,0,Low Volatility Bull
2010-05-19,-0.010072565902703527,1,High Volatility Bull
2010-05-20,-0.0008067854393747655,0,Low Volatility Bull
2010-05-21,-0.0073324007647472605,1,High Volatility Bull
2010-05-24,0.007197626493120845,0,Low Volatility Bull
2010-05-25,-0.026103145087757712,1,High Volatility Bull
2010-05-26,0.03995132308909271,2,Crash / Bear Regime
2010-05-27,0.00847227520263337,0,Low Volatility Bull
2010-05-28,0.012817614783558027,1,High Volatility Bull
2010-05-31,-0.007290833485218603,0,Low Volatility Bull
2010-06-01,-0.012740562167991631,1,High Volatility Bull
2010-06-02,0.006040123021871343,0,Low Volatility Bull
2010-06-03,0.02163723013555301,1,High Volatility Bull
2010-06-04,0.011406002556648958,0,Low Volatility Bull
2010-06-07,-0.02122050416987094,1,High Volatility Bull
2010-06-08,-0.0064399394795441635,0,Low Volatility Bull
2010-06-09,-0.01119449217180564,1,High Volatility Bull
2010-06-10,0.0078168824322183,0,Low Volatility Bull
2010-06-11,-0.005609939188995124,1,High Volatility Bull
2010-06-14,0.043022209011570056,2,Crash / Bear Regime
2010-06-15,-0.004269281247461899,0,Low Volatility Bull
2010-06-16,0.012609195440608116,1,High Volatility Bull
2010-06-17,-0.0016445665670153553,0,Low Volatility Bull
2010-06-18,0.007692443853795872,1,High Volatility Bull
2010-06-21,0.00522640022619846,0,Low Volatility Bull
2010-06-22,-0.012105080092906966,1,High Volatility Bull
2010-06-23,0.011015153498575587,0,Low Volatility Bull
2010-06-24,0.008878729563352587,1,High Volatility Bull
2010-06-25,-0.01607051956766337,0,Low Volatility Bull
2010-06-28,0.01120529323541445,1,High Volatility Bull
2010-06-29,-0.005515423705559916,0,Low Volatility Bull
2010-06-30,-0.0009134530820133901,1,High Volatility Bull
2010-07-01,-0.008618087619885232,0,Low Volatility Bull
2010-07-02,-0.01439602263053304,1,High Volatility Bull
2010-07-05,0.005830622382646738,0,Low Volatility Bull
2010-07-06,0.015067210700830199,1,High Volatility Bull
2010-07-07,-0.0012033699341535726,0,Low Volatility Bull
2010-07-08,0.016666175441597417,1,High Volatility Bull
2010-07-09,0.01588879425757231,0,Low Volatility Bull
2010-07-12,0.0076607337687259955,1,High Volatility Bull
2010-07-13,-0.03483793564927148,0,Low Volatility Bull
2010-07-14,-0.019442489072250716,1,High Volatility Bull
2010-07-15,0.006070276967109544,0,Low Volatility Bull
2010-07-16,0.006285727496249077,1,High Volatility Bull
2010-07-19,-0.0023617449857163374,0,Low Volatility Bull
2010-07-20,-0.0039056914411796863,1,High Volatility Bull
2010-07-21,0.004338790073305378,0,Low Volatility Bull
2010-07-22,-0.006206998485433817,1,High Volatility Bull
2010-07-23,0.01153250663675408,0,Low Volatility Bull
2010-07-26,0.006438560621069396,1,High Volatility Bull
2010-07-27,0.00864557189051496,0,Low Volatility Bull
2010-07-28,0.001165865707415897,1,High Volatility Bull
2010-07-29,0.0003706110083653925,0,Low Volatility Bull
2010-07-30,-0.015921170779454867,1,High Volatility Bull
2010-08-02,0.003061788475547904,0,Low Volatility Bull
2010-08-03,-0.004533013754832545,1,High Volatility Bull
2010-08-04,0.03188220035749492,0,Low Volatility Bull
2010-08-05,-0.0018283006977248713,1,High Volatility Bull
2010-08-06,-0.0019011954609676985,0,Low Volatility Bull
2010-08-09,0.0037812242018139598,1,High Volatility Bull
2010-08-10,-0.015989438227813083,0,Low Volatility Bull
2010-08-11,-0.006436326742884727,1,High Volatility Bull
2010-08-12,-0.013682995103644768,0,Low Volatility Bull
2010-08-13,0.0016393890357516048,1,High Volatility Bull
2010-08-16,-0.005542432021554719,0,Low Volatility Bull
2010-08-17,-0.004135949975116459,1,High Volatility Bull
2010-08-18,0.020422570271345742,0,Low Volatility Bull
2010-08-19,-0.0009441435716341508,1,High Volatility Bull
2010-08-20,-0.012558439850495746,0,Low Volatility Bull
2010-08-23,0.012040919420106494,1,High Volatility Bull
2010-08-24,-0.013612613220811682,0,Low Volatility Bull
2010-08-25,0.0020410305161771445,1,High Volatility Bull
2010-08-26,-0.0018962621510737504,0,Low Volatility Bull
2010-08-27,-0.020364059361064894,1,High Volatility Bull
2010-08-30,-0.003493457276270763,0,Low Volatility Bull
2010-08-31,0.004950052962224599,1,High Volatility Bull
2010-09-01,0.022696924089289153,0,Low Volatility Bull
2010-09-02,-0.008373959787127145,1,High Volatility Bull
2010-09-03,0.008841598765502277,0,Low Volatility Bull
2010-09-06,0.019326766592695017,1,High Volatility Bull
2010-09-07,0.011690967075575496,0,Low Volatility Bull
2010-09-08,0.005031086697000738,1,High Volatility Bull
2010-09-09,0.005403414906758257,0,Low Volatility Bull
2010-09-13,0.014369570532351824,1,High Volatility Bull
2010-09-14,0.01309102826151177,0,Low Volatility Bull
2010-09-15,0.025629879444091275,1,High Volatility Bull
2010-09-16,-0.028878295495700704,0,Low Volatility Bull
2010-09-17,0.0014152333968120289,1,High Volatility Bull
2010-09-20,0.01286238681964632,0,Low Volatility Bull
2010-09-21,0.01666198426217555,1,High Volatility Bull
2010-09-22,-0.01476926260119842,0,Low Volatility Bull
2010-09-23,0.002848568184962067,1,High Volatility Bull
2010-09-24,0.008630024061620393,0,Low Volatility Bull
2010-09-27,-0.005425822995243356,1,High Volatility Bull
2010-09-28,-0.005290255127250896,0,Low Volatility Bull
2010-09-29,0.004779008256187402,1,High Volatility Bull
2010-09-30,0.006396009930762119,0,Low Volatility Bull
2010-10-01,0.01679033425739452,1,High Volatility Bull
2010-10-04,-0.007669399422993982,0,Low Volatility Bull
2010-10-05,0.0020286488311258713,1,High Volatility Bull
2010-10-06,0.006172339255779299,0,Low Volatility Bull
2010-10-07,-0.01635525907318648,1,High Volatility Bull
2010-10-08,0.007455419751503208,0,Low Volatility Bull
2010-10-11,-0.0006011824383380903,1,High Volatility Bull
2010-10-12,0.00024392952809651656,0,Low Volatility Bull
2010-10-13,0.024936627124175464,1,High Volatility Bull
2010-10-14,0.0102239999643194,0,Low Volatility Bull
2010-10-15,-0.03480337417825324,1,High Volatility Bull
2010-10-18,0.009946334512410877,0,Low Volatility Bull
2010-10-19,-0.031667205891864336,1,High Volatility Bull
2010-10-20,0.0027867047725249365,0,Low Volatility Bull
2010-10-21,0.018576913696686848,1,High Volatility Bull
2010-10-22,0.006143647228443811,0,Low Volatility Bull
2010-10-25,-0.011198776031651212,1,High Volatility Bull
2010-10-26,-0.0017567410295074427,0,Low Volatility Bull
2010-10-27,-0.01122803719424849,1,High Volatility Bull
2010-10-28,-0.0031423013295081756,0,Low Volatility Bull
2010-10-29,0.0002865451865809099,1,High Volatility Bull
2010-11-01,0.010027363222064021,0,Low Volatility Bull
2010-11-02,0.008426441753223327,1,High Volatility Bull
2010-11-03,-0.0008922502417714974,0,Low Volatility Bull
2010-11-04,0.01730778136874412,1,High Volatility Bull
2010-11-08,-0.020105751736170477,0,Low Volatility Bull
2010-11-09,0.014451594736111654,1,High Volatility Bull
2010-11-10,0.007439831205579223,0,Low Volatility Bull
2010-11-11,-0.009124765840720476,1,High Volatility Bull
2010-11-12,-0.01876951527476484,0,Low Volatility Bull
2010-11-15,0.010683756307589939,1,High Volatility Bull
2010-11-16,-0.019697379309283253,0,Low Volatility Bull
2010-11-18,0.011046375725827782,1,High Volatility Bull
2010-11-19,-0.0134559752189663,0,Low Volatility Bull
2010-11-22,0.02660179310194838,1,High Volatility Bull
2010-11-23,-0.01043648020665884,0,Low Volatility Bull
2010-11-24,-0.00539278472984145,1,High Volatility Bull
2010-11-25,0.02259116097801633,0,Low Volatility Bull
2010-11-26,-0.007304128300152444,1,High Volatility Bull
2010-11-29,0.007173032376185277,0,Low Volatility Bull
2010-11-30,-0.004235169072810626,1,High Volatility Bull
2010-12-01,0.0004588810171662606,0,Low Volatility Bull
2010-12-02,0.014989580404879643,1,High Volatility Bull
2010-12-03,0.008516561662689312,0,Low Volatility Bull
2010-12-06,0.005870633805452599,1,High Volatility Bull
2010-12-07,0.011135762227196956,0,Low Volatility Bull
2010-12-08,-0.015040364698787213,1,High Volatility Bull
2010-12-09,0.006462064316335079,0,Low Volatility Bull
2010-12-10,-0.002287501662231957,1,High Volatility Bull
2010-12-13,0.0003340320286692318,0,Low Volatility Bull
2010-12-14,0.004235522866067287,1,High Volatility Bull
2010-12-15,0.014083486701550475,0,Low Volatility Bull
2010-12-16,0.027661993983408264,1,High Volatility Bull
2010-12-20,0.01705525456663046,0,Low Volatility Bull
2010-12-21,-0.006198424688483584,1,High Volatility Bull
2010-12-22,0.000975798379336203,0,Low Volatility Bull
2010-12-23,0.010566339064358943,1,High Volatility Bull
2010-12-24,0.0006680015559703455,0,Low Volatility Bull
2010-12-27,0.0020012249826662823,1,High Volatility Bull
2010-12-28,0.0017007631995256446,0,Low Volatility Bull
2010-12-29,0.006556299886368489,1,High Volatility Bull
2010-12-30,0.012274277411027993,0,Low Volatility Bull
2010-12-31,-0.0012191138663858753,1,High Volatility Bull
2011-01-03,0.004520932270856652,0,Low Volatility Bull
2011-01-04,0.006657262739928357,1,High Volatility Bull
2011-01-05,-0.0062959747771751985,0,Low Volatility Bull
2011-01-06,0.005347779297683315,1,High Volatility Bull
2011-01-07,-0.031365158017426266,0,Low Volatility Bull
2011-01-10,0.007389115412942546,1,High Volatility Bull
2011-01-11,-0.020844587013029478,0,Low Volatility Bull
2011-01-12,0.015396605519373684,1,High Volatility Bull
2011-01-13,-0.05230205354607775,2,Crash / Bear Regime
2011-01-14,-0.0002808747803406805,0,Low Volatility Bull
2011-01-17,0.019929059644480242,1,High Volatility Bull
2011-01-18,0.01644527828235772,0,Low Volatility Bull
2011-01-19,-0.022336156163964498,1,High Volatility Bull
2011-01-20,0.014147213427173073,0,Low Volatility Bull
2011-01-21,-0.0159181165895799,1,High Volatility Bull
2011-01-24,0.012499149162295334,0,Low Volatility Bull
2011-01-25,-0.007640332443066862,1,High Volatility Bull
2011-01-27,-0.019438706084734837,0,Low Volatility Bull
2011-01-28,-0.009033082703033664,1,High Volatility Bull
2011-01-31,-0.016052470163042357,0,Low Volatility Bull
2011-02-01,-0.009183636088430373,1,High Volatility Bull
2011-02-02,1.6530459175849317e-05,0,Low Volatility Bull
2011-02-03,0.009135038246221387,1,High Volatility Bull
2011-02-04,-0.022610682328742866,0,Low Volatility Bull
2011-02-07,0.012892605662731673,1,High Volatility Bull
2011-02-08,0.0029595310733187496,0,Low Volatility Bull
2011-02-09,0.010951674828081962,1,High Volatility Bull
2011-02-10,-0.02506638442365908,0,Low Volatility Bull
2011-02-11,-0.004053065091423104,1,High Volatility Bull
2011-02-14,0.020731751963855616,0,Low Volatility Bull
2011-02-15,0.0006437307375933324,1,High Volatility Bull
2011-02-16,-0.0011435765303981107,0,Low Volatility Bull
2011-02-17,0.0033304833948589584,1,High Volatility Bull
2011-02-18,-0.004200653347395256,0,Low Volatility Bull
2011-02-21,0.02073323122089598,1,High Volatility Bull
2011-02-22,-0.00742008816967783,0,Low Volatility Bull
2011-02-23,-0.02027187733376765,1,High Volatility Bull
2011-02-24,-0.022998648135493897,0,Low Volatility Bull
2011-02-25,-0.0004990148625029189,1,High Volatility Bull
2011-02-28,-0.0033973772564987606,0,Low Volatility Bull
2011-03-01,0.028063233524564333,1,High Volatility Bull
2011-03-03,-0.01843381618770127,0,Low Volatility Bull
2011-03-04,0.011859043255850382,1,High Volatility Bull
2011-03-07,-0.0063881411555487145,0,Low Volatility Bull
2011-03-08,0.02390095417749557,1,High Volatility Bull
2011-03-09,-0.00669689503678858,0,Low Volatility Bull
2011-03-10,-0.001697605145540791,1,High Volatility Bull
2011-03-11,-0.011832250717197085,0,Low Volatility Bull
2011-03-14,0.01524058899776196,1,High Volatility Bull
2011-03-15,-0.023048093775663758,0,Low Volatility Bull
2011-03-16,0.00024753835339204236,1,High Volatility Bull
2011-03-17,-0.017372704478339215,0,Low Volatility Bull
2011-03-18,-0.012703331013807405,1,High Volatility Bull
2011-03-21,-0.006412421117695661,0,Low Volatility Bull
2011-03-22,0.00707547988655448,1,High Volatility Bull
2011-03-23,0.016946381789453416,0,Low Volatility Bull
2011-03-24,0.003152252741014843,1,High Volatility Bull
2011-03-25,0.05199156332260057,2,Crash / Bear Regime
2011-03-28,-0.00745745464163678,0,Low Volatility Bull
2011-03-29,0.010708492246377689,1,High Volatility Bull
2011-03-30,-0.0007724989852144884,0,Low Volatility Bull
2011-03-31,0.021959115922237805,1,High Volatility Bull
2011-04-01,-0.007167803824576199,0,Low Volatility Bull
2011-04-04,0.019996839606942755,1,High Volatility Bull
2011-04-05,3.0231365240850987e-05,0,Low Volatility Bull
2011-04-06,-0.0024703729175349406,1,High Volatility Bull
2011-04-07,-0.008970740418148299,0,Low Volatility Bull
2011-04-08,-0.005746787527598434,1,High Volatility Bull
2011-04-11,0.00442116163165635,0,Low Volatility Bull
2011-04-13,0.019732552337405205,1,High Volatility Bull
2011-04-15,-0.10069329978132001,2,Crash / Bear Regime
2011-04-18,-0.02829419721865402,2,Crash / Bear Regime
2011-04-19,-0.00647314770588786,0,Low Volatility Bull
2011-04-20,0.006885635858424367,1,High Volatility Bull
2011-04-21,0.000928527157540497,0,Low Volatility Bull
2011-04-25,0.010698533780216816,1,High Volatility Bull
2011-04-26,0.00035701497357468485,0,Low Volatility Bull
2011-04-27,0.003663505140003652,1,High Volatility Bull
2011-04-28,-0.008159903420585632,0,Low Volatility Bull
2011-04-29,-0.007848626393585184,1,High Volatility Bull
2011-05-02,0.005593007433210846,0,Low Volatility Bull
2011-05-03,-0.003942738958892354,1,High Volatility Bull
2011-05-04,-0.014289065225066806,0,Low Volatility Bull
2011-05-05,-0.007432397849603509,1,High Volatility Bull
2011-05-06,0.015501538205088185,0,Low Volatility Bull
2011-05-09,0.005360975270046598,1,High Volatility Bull
2011-05-10,-0.009847465197663344,0,Low Volatility Bull
2011-05-11,0.00898722029736962,1,High Volatility Bull
2011-05-12,-0.008570502596105225,0,Low Volatility Bull
2011-05-13,-0.0010069487300461114,1,High Volatility Bull
2011-05-16,-0.00975787388950905,0,Low Volatility Bull
2011-05-17,-0.0021952885219828537,1,High Volatility Bull
2011-05-18,-0.0005799077255522957,0,Low Volatility Bull
2011-05-19,0.0013883713270324137,1,High Volatility Bull
2011-05-20,0.001193710146101771,0,Low Volatility Bull
2011-05-23,-0.0045013988281106376,1,High Volatility Bull
2011-05-24,0.0026226255058352326,0,Low Volatility Bull
2011-05-25,-0.019829884077778845,1,High Volatility Bull
2011-05-26,0.002848964877627307,0,Low Volatility Bull
2011-05-27,0.003936295217324146,1,High Volatility Bull
2011-05-30,-0.002478350976195702,0,Low Volatility Bull
2011-05-31,0.0018144475489543501,1,High Volatility Bull
2011-06-01,0.009254585690927962,0,Low Volatility Bull
2011-06-02,-0.003027609242191853,1,High Volatility Bull
2011-06-03,0.00468030597821044,0,Low Volatility Bull
2011-06-06,0.007675751168193712,1,High Volatility Bull
2011-06-07,0.01907419504829263,0,Low Volatility Bull
2011-06-08,-0.007233918969778875,1,High Volatility Bull
2011-06-09,-0.0035586597864104555,0,Low Volatility Bull
2011-06-10,0.00029729382991813233,1,High Volatility Bull
2011-06-13,0.005313586817389586,0,Low Volatility Bull
2011-06-14,-0.0018436766451472124,1,High Volatility Bull
2011-06-15,-0.012859505779433556,0,Low Volatility Bull
2011-06-16,-0.01252716185289528,1,High Volatility Bull
2011-06-17,-0.011005458115347554,0,Low Volatility Bull
2011-06-20,-0.021938294357409314,1,High Volatility Bull
2011-06-21,0.006474691290560031,0,Low Volatility Bull
2011-06-22,0.010178361690104328,1,High Volatility Bull
2011-06-23,0.008691105748656246,0,Low Volatility Bull
2011-06-24,0.028677388652555254,1,High Volatility Bull
2011-06-27,0.003873335733291755,0,Low Volatility Bull
2011-06-28,-0.002004446627359831,1,High Volatility Bull
2011-06-29,0.005724577029611771,0,Low Volatility Bull
2011-06-30,0.009909770650775333,1,High Volatility Bull
2011-07-01,0.008110082240377374,0,Low Volatility Bull
2011-07-04,0.0016347820201786279,1,High Volatility Bull
2011-07-05,0.005936819837489435,0,Low Volatility Bull
2011-07-06,-0.0009305831822316046,1,High Volatility Bull
2011-07-07,0.014119425868914726,0,Low Volatility Bull
2011-07-08,-0.006412889704958508,1,High Volatility Bull
2011-07-11,-0.018787714290629972,2,Crash / Bear Regime
2011-07-12,-0.045380464189404744,2,Crash / Bear Regime
2011-07-13,-0.005117996814165503,1,High Volatility Bull
2011-07-14,-0.013393257972851,0,Low Volatility Bull
2011-07-15,-0.003289974524899534,1,High Volatility Bull
2011-07-18,-0.006593191018212919,0,Low Volatility Bull
2011-07-19,0.013579973096496556,1,High Volatility Bull
2011-07-20,0.0007090959907556508,0,Low Volatility Bull
2011-07-21,0.005669830243773693,1,High Volatility Bull
2011-07-22,0.0214967549875384,0,Low Volatility Bull
2011-07-25,-0.007274681519846209,1,High Volatility Bull
2011-07-26,-0.0021213608044129695,0,Low Volatility Bull
2011-07-27,-0.0018398533486318005,1,High Volatility Bull
2011-07-28,-0.016421209178774376,0,Low Volatility Bull
2011-07-29,0.008974058808207001,1,High Volatility Bull
2011-08-01,0.014022727168657803,0,Low Volatility Bull
2011-08-02,-0.023051425590663283,1,High Volatility Bull
2011-08-03,-0.006692714578596226,0,Low Volatility Bull
2011-08-04,-0.008618810855546333,1,High Volatility Bull
2011-08-05,-0.044513823273898426,2,Crash / Bear Regime
2011-08-08,-0.047700484034365304,2,Crash / Bear Regime
2011-08-09,-0.039612630726622966,2,Crash / Bear Regime
2011-08-10,0.0300957045926047,2,Crash / Bear Regime
2011-08-11,-0.0026595042492382178,0,Low Volatility Bull
2011-08-12,-0.027162653648672336,1,High Volatility Bull
2011-08-16,0.010095543909494497,0,Low Volatility Bull
2011-08-17,0.02048240495150359,1,High Volatility Bull
2011-08-18,-0.039500715076421965,2,Crash / Bear Regime
2011-08-19,-0.05653653482061776,2,Crash / Bear Regime
2011-08-22,-0.01362233328662583,2,Crash / Bear Regime
2011-08-23,0.036837076021841775,2,Crash / Bear Regime
2011-08-24,-0.01150669613476321,2,Crash / Bear Regime
2011-08-25,-0.03044675163375625,2,Crash / Bear Regime
2011-08-26,0.008732314170454494,2,Crash / Bear Regime
2011-08-29,0.0416615591163243,2,Crash / Bear Regime
2011-08-30,0.02013350900291722,0,Low Volatility Bull
2011-09-02,-0.010188418620205334,1,High Volatility Bull
2011-09-05,-0.023603544219845663,0,Low Volatility Bull
2011-09-06,0.016398231032835657,1,High Volatility Bull
2011-09-07,-0.00483213173875953,0,Low Volatility Bull
2011-09-08,0.020303061256609033,1,High Volatility Bull
2011-09-09,-0.027815791615510028,2,Crash / Bear Regime
2011-09-12,-0.03391965172076993,2,Crash / Bear Regime
2011-09-13,0.010677780156259776,2,Crash / Bear Regime
2011-09-14,0.056686956566668716,2,Crash / Bear Regime
2011-09-15,0.02446785274085716,0,Low Volatility Bull
2011-09-16,-0.006139231554824138,1,High Volatility Bull
2011-09-19,-0.013661906768207327,0,Low Volatility Bull
2011-09-20,0.03079914601929613,1,High Volatility Bull
2011-09-21,-0.0003693392752957165,0,Low Volatility Bull
2011-09-22,-0.03469259262117377,1,High Volatility Bull
2011-09-23,-0.005882992632687379,0,Low Volatility Bull
2011-09-26,0.006902334503747164,1,High Volatility Bull
2011-09-27,0.037156830791207116,0,Low Volatility Bull
2011-09-28,0.01062187242175419,1,High Volatility Bull
2011-09-29,0.03220541695083632,0,Low Volatility Bull
2011-09-30,-0.00710064315803882,1,High Volatility Bull
2011-10-03,-0.02282008660660192,0,Low Volatility Bull
2011-10-04,-0.015220959727964315,1,High Volatility Bull
2011-10-05,0.0034595266381012373,0,Low Volatility Bull
2011-10-07,0.02492190509518589,1,High Volatility Bull
2011-10-10,0.031874322786026046,2,Crash / Bear Regime
2011-10-11,-0.03352989900630232,2,Crash / Bear Regime
2011-10-12,0.06746551685008138,2,Crash / Bear Regime
2011-10-13,0.00645435826598293,0,Low Volatility Bull
2011-10-14,0.017296669391497398,1,High Volatility Bull
2011-10-17,0.0010200849520252036,0,Low Volatility Bull
2011-10-18,-0.016519784064694096,1,High Volatility Bull
2011-10-19,0.009651137732490113,0,Low Volatility Bull
2011-10-20,0.012747143581393682,1,High Volatility Bull
2011-10-21,-0.009104234884333304,0,Low Volatility Bull
2011-10-24,0.016266566303464573,1,High Volatility Bull
2011-10-25,0.0324948219154834,0,Low Volatility Bull
2011-10-28,-1.732745280621927e-05,1,High Volatility Bull
2011-10-31,0.0065895600308439805,0,Low Volatility Bull
2011-11-01,-0.014332979037345397,1,High Volatility Bull
2011-11-02,-0.0007757771105059349,0,Low Volatility Bull
2011-11-03,-0.011461060473876274,1,High Volatility Bull
2011-11-04,0.008475063823742317,0,Low Volatility Bull
2011-11-08,0.005698837479390076,1,High Volatility Bull
2011-11-09,-0.002395256715411976,0,Low Volatility Bull
2011-11-11,-0.02124499067758674,1,High Volatility Bull
2011-11-14,0.011854425665846513,0,Low Volatility Bull
2011-11-15,-0.0037451462685862127,1,High Volatility Bull
2011-11-16,-0.007173056653644684,0,Low Volatility Bull
2011-11-17,-0.008966199098615405,1,High Volatility Bull
2011-11-18,-0.004623153638077793,0,Low Volatility Bull
2011-11-21,-0.02613386061744653,1,High Volatility Bull
2011-11-22,0.019984928446660152,0,Low Volatility Bull
2011-11-23,-0.02654185217710096,1,High Volatility Bull
2011-11-24,0.0050951651388407215,0,Low Volatility Bull
2011-11-25,-0.02525802990967404,1,High Volatility Bull
2011-11-28,0.013923243149331604,0,Low Volatility Bull
2011-11-29,-0.014596969139682961,1,High Volatility Bull
2011-11-30,0.003420356372579318,0,Low Volatility Bull
2011-12-01,0.018433776013499072,1,High Volatility Bull
2011-12-02,0.014505901790325699,0,Low Volatility Bull
2011-12-05,0.002595259585607216,1,High Volatility Bull
2011-12-07,0.02117281097770951,0,Low Volatility Bull
2011-12-08,-0.012951271820747666,1,High Volatility Bull
2011-12-09,-0.00484006627575631,0,Low Volatility Bull
2011-12-12,0.010990040084451161,1,High Volatility Bull
2011-12-13,0.004351052592892867,0,Low Volatility Bull
2011-12-14,-0.004351052592892805,1,High Volatility Bull
2011-12-15,-0.008760361122669154,0,Low Volatility Bull
2011-12-16,0.0029962983779638127,1,High Volatility Bull
2011-12-19,-0.017812548931088905,0,Low Volatility Bull
2011-12-20,-0.00286261125654082,1,High Volatility Bull
2011-12-21,0.027442180601561807,0,Low Volatility Bull
2011-12-22,-0.008107953524394647,1,High Volatility Bull
2011-12-23,-0.009639131416908238,0,Low Volatility Bull
2011-12-26,0.02965200008615596,1,High Volatility Bull
2011-12-27,-0.005943974541025506,0,Low Volatility Bull
2011-12-28,0.00815692370222277,1,High Volatility Bull
2011-12-29,-0.01444587773326591,0,Low Volatility Bull
